ºÏÔ¼´úÂë,¸üĞÂÊ±¼ä,×îĞÂ¼Û,³É½»Á¿,Âò¼ÛÒ»,ÂòÁ¿Ò»,Âô¼ÛÒ»,ÂôÁ¿Ò»,³Ö²ÖÁ¿,»»ÊÖÂÊ
au1806,13:50:43.0,274.95,256826,276.8,274.95,126,275,76,316714,7.07613e+10
au1806,13:50:43.500,274.95,256826,276.8,274.95,126,275,79,316714,7.07613e+10
au1806,13:50:45.500,274.95,256828,276.8,274.95,125,275,79,316714,7.07619e+10
au1806,13:50:46.500,274.95,256828,276.8,274.95,135,275,79,316714,7.07619e+10
au1806,13:50:48.500,274.95,256828,276.8,274.95,135,275,79,316714,7.07619e+10
au1806,13:50:50.0,274.95,256828,276.8,274.95,135,275,79,316714,7.07619e+10
au1806,13:50:50.500,274.95,256830,276.8,274.95,134,275,79,316714,7.07624e+10
au1806,13:50:51.500,274.95,256830,276.8,274.95,134,275,80,316714,7.07624e+10
au1806,13:50:52.500,274.95,256830,276.8,274.95,134,275,81,316714,7.07624e+10
au1806,13:50:53.500,274.95,256830,276.8,274.95,134,275,81,316714,7.07624e+10
au1806,13:50:54.0,274.95,256830,276.8,274.95,134,275,81,316714,7.07624e+10
au1806,13:50:55.0,274.95,256830,276.8,274.95,134,275,82,316714,7.07624e+10
au1806,13:50:55.500,274.95,256830,276.8,274.95,134,275,77,316714,7.07624e+10
au1806,13:50:56.500,274.95,256830,276.8,274.95,134,275,76,316714,7.07624e+10
au1806,13:50:58.500,274.95,256832,276.8,274.95,133,275,76,316714,7.0763e+10
au1806,13:51:00.500,274.95,256844,276.8,274.95,128,275,75,316714,7.07663e+10
au1806,13:51:01.0,274.95,256846,276.8,274.95,127,275,79,316714,7.07668e+10
au1806,13:51:01.500,274.95,256846,276.8,274.95,127,275,82,316714,7.07668e+10
au1806,13:51:02.0,274.95,256846,276.8,274.95,127,275,93,316714,7.07668e+10
au1806,13:51:03.0,274.95,256846,276.8,274.95,127,275,99,316714,7.07668e+10
au1806,13:51:03.500,274.95,256852,276.8,274.95,124,275,99,316720,7.07685e+10
au1806,13:51:05.500,274.95,256852,276.8,274.95,124,275,101,316720,7.07685e+10
au1806,13:51:10.500,274.95,256852,276.8,274.95,124,275,105,316720,7.07685e+10
au1806,13:51:11.500,274.95,256852,276.8,274.95,124,275,106,316720,7.07685e+10
au1806,13:51:12.0,274.95,256852,276.8,274.95,124,275,103,316720,7.07685e+10
au1806,13:51:15.0,274.95,256854,276.8,274.95,123,275,103,316722,7.0769e+10
au1806,13:51:16.500,274.95,256854,276.8,274.95,123,275,102,316722,7.0769e+10
au1806,13:51:18.0,274.95,256854,276.8,274.95,133,275,102,316722,7.0769e+10
au1806,13:51:18.500,274.95,256854,276.8,274.95,133,275,96,316722,7.0769e+10
au1806,13:51:19.0,275,256890,276.8,274.95,133,275,78,316722,7.07789e+10
au1806,13:51:19.500,275,256890,276.8,274.95,133,275,68,316722,7.07789e+10
au1806,13:51:20.0,274.95,256892,276.8,274.95,132,275,68,316724,7.07795e+10
au1806,13:51:22.500,274.95,256892,276.8,274.95,132,275,68,316724,7.07795e+10
au1806,13:51:29.0,275,256894,276.8,274.95,132,275,67,316724,7.078e+10
au1806,13:51:30.500,275,256894,276.8,274.95,132,275,67,316724,7.078e+10
au1806,13:51:31.500,275,256894,276.8,274.95,133,275,67,316724,7.078e+10
au1806,13:51:33.500,274.95,256896,276.8,274.95,132,275,67,316726,7.07806e+10
au1806,13:51:34.500,274.95,256896,276.8,274.95,132,275,68,316726,7.07806e+10
au1806,13:51:37.0,275,256908,276.8,274.95,132,275,62,316720,7.07839e+10
au1806,13:51:38.0,275,256908,276.8,274.95,132,275,62,316720,7.07839e+10
au1806,13:51:38.500,274.95,256910,276.8,274.95,131,275,62,316722,7.07844e+10
au1806,13:51:40.0,275,256924,276.8,274.95,131,275,55,316708,7.07883e+10
au1806,13:51:40.500,275,256938,276.8,274.95,131,275,48,316708,7.07921e+10
au1806,13:51:41.0,275,256938,276.8,274.95,131,275,49,316708,7.07921e+10
au1806,13:51:42.0,275,256938,276.8,274.95,131,275,49,316708,7.07921e+10
au1806,13:51:42.500,275,256948,276.8,274.95,131,275,44,316710,7.07949e+10
au1806,13:51:43.0,275,256950,276.8,274.95,131,275,43,316710,7.07954e+10
au1806,13:51:43.500,275,256952,276.8,274.95,131,275,42,316710,7.0796e+10
au1806,13:51:44.0,275,257026,276.8,274.95,131,275,8,316738,7.08163e+10
au1806,13:51:44.500,275,257066,276.8,275,2,275.05,166,316730,7.08273e+10
au1806,13:51:45.0,275,257066,276.8,275,16,275.05,168,316730,7.08273e+10
au1806,13:51:45.500,275,257074,276.8,275,16,275.05,166,316736,7.08295e+10
au1806,13:51:46.0,275.05,257076,276.8,275,17,275.05,165,316738,7.08301e+10
au1806,13:51:46.500,275.05,257076,276.8,275,19,275.05,165,316738,7.08301e+10
au1806,13:51:47.500,275.05,257076,276.8,275,20,275.05,165,316738,7.08301e+10
au1806,13:51:49.0,275.05,257076,276.8,275,21,275.05,165,316738,7.08301e+10
au1806,13:51:50.500,275,257082,276.8,275,18,275.05,165,316738,7.08317e+10
au1806,13:51:51.500,275,257086,276.8,275,16,275.05,166,316738,7.08328e+10
au1806,13:51:53.500,275,257086,276.8,275,15,275.05,166,316738,7.08328e+10
au1806,13:51:54.0,275,257086,276.8,275,16,275.05,166,316738,7.08328e+10
au1806,13:51:54.500,275,257086,276.8,275,66,275.05,166,316738,7.08328e+10
au1806,13:51:55.0,275,257086,276.8,275,69,275.05,166,316738,7.08328e+10
au1806,13:51:55.500,275,257086,276.8,275,70,275.05,166,316738,7.08328e+10
au1806,13:51:56.0,275,257086,276.8,275,71,275.05,166,316738,7.08328e+10
au1806,13:51:56.500,275,257086,276.8,275,71,275.05,167,316738,7.08328e+10
au1806,13:52:00.500,275,257086,276.8,275,77,275.05,167,316738,7.08328e+10
au1806,13:52:01.0,275,257086,276.8,275,77,275.05,171,316738,7.08328e+10
au1806,13:52:01.500,275,257086,276.8,275,105,275.05,171,316738,7.08328e+10
au1806,13:52:02.0,275,257086,276.8,275,114,275.05,171,316738,7.08328e+10
au1806,13:52:06.0,275,257086,276.8,275,115,275.05,168,316738,7.08328e+10
au1806,13:52:06.500,275,257086,276.8,275,115,275.05,164,316738,7.08328e+10
au1806,13:52:07.0,275,257090,276.8,275,113,275.05,164,316738,7.08339e+10
au1806,13:52:07.500,275,257090,276.8,275,113,275.05,164,316738,7.08339e+10
au1806,13:52:08.0,275,257090,276.8,275,113,275.05,164,316738,7.08339e+10
au1806,13:52:09.0,275,257090,276.8,275,113,275.05,165,316738,7.08339e+10
au1806,13:52:09.500,275,257090,276.8,275,125,275.05,153,316738,7.08339e+10
au1806,13:52:10.0,275,257090,276.8,275,125,275.05,154,316738,7.08339e+10
au1806,13:52:10.500,275,257090,276.8,275,125,275.05,158,316738,7.08339e+10
au1806,13:52:14.0,275,257090,276.8,275,126,275.05,158,316738,7.08339e+10
au1806,13:52:15.0,275,257090,276.8,275,126,275.05,159,316738,7.08339e+10
au1806,13:52:16.0,275,257090,276.8,275,127,275.05,159,316738,7.08339e+10
au1806,13:52:18.0,275,257090,276.8,275,127,275.05,159,316738,7.08339e+10
au1806,13:52:20.500,275,257090,276.8,275,130,275.05,159,316738,7.08339e+10
au1806,13:52:21.500,275,257090,276.8,275,131,275.05,159,316738,7.08339e+10
au1806,13:52:26.0,275,257090,276.8,275,131,275.05,158,316738,7.08339e+10
au1806,13:52:27.500,275,257090,276.8,275,141,275.05,158,316738,7.08339e+10
au1806,13:52:33.0,275,257090,276.8,275,142,275.05,158,316738,7.08339e+10
au1806,13:52:33.500,275,257090,276.8,275,142,275.05,158,316738,7.08339e+10
au1806,13:52:34.0,275,257090,276.8,275,142,275.05,153,316738,7.08339e+10
au1806,13:52:35.0,275,257090,276.8,275,142,275.05,153,316738,7.08339e+10
au1806,13:52:35.500,275,257090,276.8,275,142,275.05,153,316738,7.08339e+10
au1806,13:52:37.0,275,257090,276.8,275,142,275.05,154,316738,7.08339e+10
au1806,13:52:41.500,275,257090,276.8,275,143,275.05,154,316738,7.08339e+10
au1806,13:52:42.0,275,257090,276.8,275,143,275.05,154,316738,7.08339e+10
au1806,13:52:45.0,275,257090,276.8,275,143,275.05,155,316738,7.08339e+10
au1806,13:52:47.0,275,257092,276.8,275,130,275.05,160,316740,7.08345e+10
au1806,13:52:51.0,275,257094,276.8,275,129,275.05,160,316742,7.0835e+10
au1806,13:52:51.500,275,257094,276.8,275,129,275.05,160,316742,7.0835e+10
au1806,13:52:52.0,275,257094,276.8,275,129,275.05,160,316742,7.0835e+10
au1806,13:52:52.500,275,257094,276.8,275,129,275.05,166,316742,7.0835e+10
au1806,13:52:55.500,275,257094,276.8,275,129,275.05,162,316742,7.0835e+10
au1806,13:53:00.500,275,257102,276.8,275,125,275.05,162,316742,7.08372e+10
au1806,13:53:01.0,275,257102,276.8,275,116,275.05,162,316742,7.08372e+10
au1806,13:53:01.500,275,257102,276.8,275,117,275.05,162,316742,7.08372e+10
au1806,13:53:02.0,275.05,257104,276.8,275,117,275.05,161,316742,7.08378e+10
au1806,13:53:02.500,275.05,257104,276.8,275,117,275.05,161,316742,7.08378e+10
au1806,13:53:04.0,275.05,257104,276.8,275,134,275.05,161,316742,7.08378e+10
au1806,13:53:05.0,275.05,257104,276.8,275,134,275.05,161,316742,7.08378e+10
au1806,13:53:05.500,275,257106,276.8,275,133,275.05,161,316744,7.08383e+10
au1806,13:53:06.0,275,257106,276.8,275,133,275.05,161,316744,7.08383e+10
au1806,13:53:09.500,275,257108,276.8,275,132,275.05,161,316746,7.08389e+10
au1806,13:53:10.500,275,257108,276.8,275,132,275.05,165,316746,7.08389e+10
au1806,13:53:11.500,275,257108,276.8,275,132,275.05,166,316746,7.08389e+10
au1806,13:53:12.0,275,257108,276.8,275,136,275.05,166,316746,7.08389e+10
au1806,13:53:16.0,275,257108,276.8,275,136,275.05,167,316746,7.08389e+10
au1806,13:53:16.500,275,257108,276.8,275,136,275.05,168,316746,7.08389e+10
au1806,13:53:17.0,275,257108,276.8,275,108,275.05,168,316746,7.08389e+10
au1806,13:53:19.500,275,257108,276.8,275,103,275.05,168,316746,7.08389e+10
au1806,13:53:21.0,275,257108,276.8,275,103,275.05,183,316746,7.08389e+10
au1806,13:53:22.500,275,257108,276.8,275,103,275.05,183,316746,7.08389e+10
au1806,13:53:23.0,275,257108,276.8,275,103,275.05,183,316746,7.08389e+10
au1806,13:53:24.0,275,257110,276.8,275,102,275.05,183,316748,7.08394e+10
au1806,13:53:24.500,275,257110,276.8,275,102,275.05,184,316748,7.08394e+10
au1806,13:53:27.500,275,257112,276.8,275,101,275.05,184,316748,7.084e+10
au1806,13:53:30.500,275,257112,276.8,275,101,275.05,189,316748,7.084e+10
au1806,13:53:34.0,275,257112,276.8,275,101,275.05,189,316748,7.084e+10
au1806,13:53:34.500,275,257112,276.8,275,101,275.05,189,316748,7.084e+10
au1806,13:53:36.0,275,257112,276.8,275,99,275.05,189,316748,7.084e+10
au1806,13:53:37.0,275,257112,276.8,275,100,275.05,189,316748,7.084e+10
au1806,13:53:39.500,275,257112,276.8,275,101,275.05,188,316748,7.084e+10
au1806,13:53:40.0,275,257112,276.8,275,106,275.05,189,316748,7.084e+10
au1806,13:53:40.500,275,257112,276.8,275,106,275.05,189,316748,7.084e+10
au1806,13:53:42.500,275,257114,276.8,275,105,275.05,189,316748,7.08405e+10
au1806,13:53:43.500,275,257114,276.8,275,106,275.05,189,316748,7.08405e+10
au1806,13:53:44.500,275,257114,276.8,275,100,275.05,189,316748,7.08405e+10
au1806,13:53:45.0,275,257114,276.8,275,100,275.05,189,316748,7.08405e+10
au1806,13:53:46.0,275,257116,276.8,275,99,275.05,189,316750,7.08411e+10
au1806,13:53:46.500,275.05,257120,276.8,275,99,275.05,187,316746,7.08422e+10
au1806,13:53:47.0,275.05,257120,276.8,275,104,275.05,187,316746,7.08422e+10
au1806,13:53:49.0,275.05,257120,276.8,275,128,275.05,187,316746,7.08422e+10
au1806,13:53:49.500,275.05,257120,276.8,275,129,275.05,187,316746,7.08422e+10
au1806,13:53:50.0,275,257130,276.8,275,124,275.05,187,316746,7.08449e+10
au1806,13:53:50.500,275,257130,276.8,275,124,275.05,182,316746,7.08449e+10
au1806,13:53:52.0,275,257130,276.8,275,204,275.05,182,316746,7.08449e+10
au1806,13:53:53.0,275,257132,276.8,275,203,275.05,182,316748,7.08455e+10
au1806,13:53:55.500,275,257132,276.8,275,203,275.05,178,316748,7.08455e+10
au1806,13:53:56.0,275.05,257134,276.8,275,204,275.05,177,316748,7.0846e+10
au1806,13:53:56.500,275.05,257134,276.8,275,207,275.05,172,316748,7.0846e+10
au1806,13:54:00.500,275,257142,276.8,275,203,275.05,172,316748,7.08482e+10
au1806,13:54:01.0,275,257144,276.8,275,198,275.05,172,316750,7.08488e+10
au1806,13:54:01.500,275,257144,276.8,275,204,275.05,172,316750,7.08488e+10
au1806,13:54:02.0,275,257144,276.8,275,212,275.05,172,316750,7.08488e+10
au1806,13:54:02.500,275,257144,276.8,275,215,275.05,172,316750,7.08488e+10
au1806,13:54:03.0,275,257144,276.8,275,215,275.05,172,316750,7.08488e+10
au1806,13:54:04.0,275,257146,276.8,275,214,275.05,172,316752,7.08493e+10
au1806,13:54:08.500,275,257146,276.8,275,215,275.05,172,316752,7.08493e+10
au1806,13:54:09.0,275,257146,276.8,275,215,275.05,177,316752,7.08493e+10
au1806,13:54:11.0,275,257146,276.8,275,215,275.05,172,316752,7.08493e+10
au1806,13:54:12.0,275,257146,276.8,275,218,275.05,172,316752,7.08493e+10
au1806,13:54:14.0,275,257146,276.8,275,218,275.05,172,316752,7.08493e+10
au1806,13:54:15.0,275.05,257148,276.8,275,218,275.05,171,316754,7.08499e+10
au1806,13:54:15.500,275.05,257148,276.8,275,222,275.05,164,316754,7.08499e+10
au1806,13:54:16.0,275.05,257148,276.8,275,223,275.05,164,316754,7.08499e+10
au1806,13:54:17.0,275.05,257148,276.8,275,220,275.05,164,316754,7.08499e+10
au1806,13:54:18.500,275.05,257148,276.8,275,220,275.05,164,316754,7.08499e+10
au1806,13:54:19.0,275,257150,276.8,275,219,275.05,164,316756,7.08504e+10
au1806,13:54:19.500,275,257150,276.8,275,219,275.05,164,316756,7.08504e+10
au1806,13:54:20.0,275,257150,276.8,275,219,275.05,174,316756,7.08504e+10
au1806,13:54:20.500,275,257150,276.8,275,219,275.05,179,316756,7.08504e+10
au1806,13:54:21.0,275,257150,276.8,275,212,275.05,191,316756,7.08504e+10
au1806,13:54:22.0,275,257150,276.8,275,212,275.05,191,316756,7.08504e+10
au1806,13:54:22.500,275,257152,276.8,275,211,275.05,194,316758,7.0851e+10
au1806,13:54:23.0,275,257152,276.8,275,223,275.05,182,316758,7.0851e+10
au1806,13:54:24.0,275,257152,276.8,275,223,275.05,182,316758,7.0851e+10
au1806,13:54:25.500,275,257152,276.8,275,222,275.05,182,316758,7.0851e+10
au1806,13:54:27.500,275.05,257156,276.8,275,222,275.05,180,316762,7.08521e+10
au1806,13:54:28.0,275.05,257156,276.8,275,221,275.05,180,316762,7.08521e+10
au1806,13:54:29.500,275.05,257156,276.8,275,221,275.05,180,316762,7.08521e+10
au1806,13:54:30.500,275.05,257156,276.8,275,221,275.05,175,316762,7.08521e+10
au1806,13:54:31.0,275,257158,276.8,275,220,275.05,175,316764,7.08526e+10
au1806,13:54:33.0,275,257158,276.8,275,220,275.05,180,316764,7.08526e+10
au1806,13:54:33.500,275.05,257160,276.8,275,220,275.05,179,316766,7.08532e+10
au1806,13:54:34.0,275.05,257160,276.8,275,220,275.05,179,316766,7.08532e+10
au1806,13:54:35.0,275.05,257162,276.8,275,220,275.05,178,316768,7.08537e+10
au1806,13:54:36.500,275.05,257162,276.8,275,220,275.05,178,316768,7.08537e+10
au1806,13:54:37.0,275.05,257162,276.8,275,220,275.05,178,316768,7.08537e+10
au1806,13:54:37.500,275,257164,276.8,275,219,275.05,178,316770,7.08543e+10
au1806,13:54:38.500,275,257164,276.8,275,219,275.05,178,316770,7.08543e+10
au1806,13:54:40.0,275,257164,276.8,275,219,275.05,179,316770,7.08543e+10
au1806,13:54:40.500,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:41.500,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:42.0,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:43.500,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:44.500,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:45.0,275,257166,276.8,275,219,275.05,179,316772,7.08548e+10
au1806,13:54:45.500,275,257166,276.8,275,219,275.05,169,316772,7.08548e+10
au1806,13:54:47.0,275.05,257168,276.8,275,219,275.05,168,316770,7.08554e+10
au1806,13:54:48.0,275.05,257168,276.8,275,219,275.05,184,316770,7.08554e+10
au1806,13:54:49.0,275.05,257168,276.8,275,207,275.05,196,316770,7.08554e+10
au1806,13:54:49.500,275.05,257168,276.8,275,202,275.05,196,316770,7.08554e+10
au1806,13:54:50.0,275.05,257168,276.8,275,201,275.05,196,316770,7.08554e+10
au1806,13:54:51.0,275.05,257168,276.8,275,201,275.05,196,316770,7.08554e+10
au1806,13:54:51.500,275.05,257170,276.8,275,206,275.05,195,316770,7.08559e+10
au1806,13:54:54.0,275.05,257170,276.8,275,206,275.05,195,316770,7.08559e+10
au1806,13:54:55.500,275.05,257170,276.8,275,208,275.05,195,316770,7.08559e+10
au1806,13:54:56.0,275,257172,276.8,275,207,275.05,195,316772,7.08565e+10
au1806,13:54:56.500,275,257172,276.8,275,207,275.05,198,316772,7.08565e+10
au1806,13:54:57.500,275,257172,276.8,275,206,275.05,198,316772,7.08565e+10
au1806,13:54:58.0,275.05,257174,276.8,275,208,275.05,197,316772,7.0857e+10
au1806,13:54:58.500,275,257176,276.8,275,207,275.05,197,316774,7.08576e+10
au1806,13:54:59.0,275,257176,276.8,275,207,275.05,197,316774,7.08576e+10
au1806,13:55:00.500,275,257176,276.8,275,217,275.05,197,316774,7.08576e+10
au1806,13:55:01.0,275,257176,276.8,275,218,275.05,197,316774,7.08576e+10
au1806,13:55:01.500,275,257176,276.8,275,228,275.05,197,316774,7.08576e+10
au1806,13:55:03.0,275,257176,276.8,275,228,275.05,198,316774,7.08576e+10
au1806,13:55:05.0,275,257176,276.8,275,228,275.05,199,316774,7.08576e+10
au1806,13:55:06.0,275,257176,276.8,275,238,275.05,199,316774,7.08576e+10
au1806,13:55:10.500,275,257176,276.8,275,238,275.05,207,316774,7.08576e+10
au1806,13:55:11.500,275,257176,276.8,275,238,275.05,209,316774,7.08576e+10
au1806,13:55:12.0,275.05,257178,276.8,275,238,275.05,208,316774,7.08581e+10
au1806,13:55:12.500,275.05,257178,276.8,275,238,275.05,208,316774,7.08581e+10
au1806,13:55:13.0,275.05,257178,276.8,275,247,275.05,208,316774,7.08581e+10
au1806,13:55:14.500,275,257182,276.8,275,246,275.05,207,316776,7.08592e+10
au1806,13:55:15.0,275.05,257184,276.8,275,246,275.05,206,316776,7.08598e+10
au1806,13:55:15.500,275.05,257184,276.8,275,248,275.05,206,316776,7.08598e+10
au1806,13:55:16.500,275.05,257184,276.8,275,248,275.05,206,316776,7.08598e+10
au1806,13:55:17.0,275,257186,276.8,275,247,275.05,206,316778,7.08603e+10
au1806,13:55:20.500,275,257186,276.8,275,248,275.05,206,316778,7.08603e+10
au1806,13:55:24.0,275,257186,276.8,275,246,275.05,206,316778,7.08603e+10
au1806,13:55:24.500,275.05,257190,276.8,275,246,275.05,204,316780,7.08614e+10
au1806,13:55:25.0,275.05,257190,276.8,275,248,275.05,204,316780,7.08614e+10
au1806,13:55:25.500,275.05,257190,276.8,275,249,275.05,204,316780,7.08614e+10
au1806,13:55:26.0,275.05,257190,276.8,275,249,275.05,210,316780,7.08614e+10
au1806,13:55:29.500,275.05,257190,276.8,275,249,275.05,210,316780,7.08614e+10
au1806,13:55:31.0,275.05,257192,276.8,275,249,275.05,209,316782,7.0862e+10
au1806,13:55:31.500,275,257198,276.8,275,246,275.05,209,316788,7.08636e+10
au1806,13:55:32.500,275,257198,276.8,275,246,275.05,209,316788,7.08636e+10
au1806,13:55:33.0,275,257200,276.8,275,245,275.05,210,316790,7.08642e+10
au1806,13:55:35.0,275,257202,276.8,275,244,275.05,210,316792,7.08647e+10
au1806,13:55:39.500,275,257202,276.8,275,244,275.05,213,316792,7.08647e+10
au1806,13:55:44.500,275.05,257204,276.8,275,244,275.05,212,316792,7.08653e+10
au1806,13:55:46.500,275.05,257204,276.8,275,256,275.05,200,316792,7.08653e+10
au1806,13:55:47.0,275,257206,276.8,275,255,275.05,200,316794,7.08658e+10
au1806,13:55:49.0,275,257206,276.8,275,255,275.05,200,316794,7.08658e+10
au1806,13:55:49.500,275,257206,276.8,275,254,275.05,200,316794,7.08658e+10
au1806,13:55:50.0,275,257206,276.8,275,255,275.05,200,316794,7.08658e+10
au1806,13:55:51.500,275,257208,276.8,275,254,275.05,200,316796,7.08664e+10
au1806,13:55:53.500,275,257210,276.8,275,253,275.05,200,316798,7.08669e+10
au1806,13:55:54.0,275,257210,276.8,275,253,275.05,200,316798,7.08669e+10
au1806,13:55:55.500,275,257210,276.8,275,253,275.05,195,316798,7.08669e+10
au1806,13:55:56.0,275.05,257214,276.8,275,253,275.05,193,316802,7.0868e+10
au1806,13:55:56.500,275.05,257214,276.8,275,253,275.05,192,316802,7.0868e+10
au1806,13:55:59.500,275.05,257214,276.8,275,253,275.05,192,316802,7.0868e+10
au1806,13:56:00.500,275,257226,276.8,275,248,275.05,191,316804,7.08713e+10
au1806,13:56:01.0,275,257228,276.8,275,247,275.05,191,316804,7.08719e+10
au1806,13:56:05.0,275,257228,276.8,275,267,275.05,191,316804,7.08719e+10
au1806,13:56:10.0,275,257230,276.8,275,266,275.05,191,316806,7.08724e+10
au1806,13:56:10.500,275,257230,276.8,275,266,275.05,196,316806,7.08724e+10
au1806,13:56:11.0,275,257230,276.8,275,266,275.05,195,316806,7.08724e+10
au1806,13:56:11.500,275,257232,276.8,275,265,275.05,196,316808,7.0873e+10
au1806,13:56:15.0,275.05,257234,276.8,275,265,275.05,195,316810,7.08735e+10
au1806,13:56:15.500,275,257236,276.8,275,264,275.05,195,316812,7.08741e+10
au1806,13:56:17.0,275,257236,276.8,275,264,275.05,196,316812,7.08741e+10
au1806,13:56:19.0,275,257238,276.8,275,263,275.05,196,316812,7.08746e+10
au1806,13:56:24.500,275.05,257240,276.8,275,293,275.05,195,316814,7.08752e+10
au1806,13:56:27.500,275,257248,276.8,275,289,275.05,195,316822,7.08774e+10
au1806,13:56:28.0,275,257250,276.8,275,288,275.05,195,316824,7.08779e+10
au1806,13:56:30.0,275,257252,276.8,275,287,275.05,195,316826,7.08785e+10
au1806,13:56:30.500,275,257252,276.8,275,287,275.05,199,316826,7.08785e+10
au1806,13:56:31.0,275.05,257254,276.8,275,287,275.05,198,316828,7.0879e+10
au1806,13:56:33.500,275.05,257254,276.8,275,287,275.05,198,316828,7.0879e+10
au1806,13:56:36.500,275.05,257254,276.8,275,287,275.05,198,316828,7.0879e+10
au1806,13:56:37.0,275.05,257254,276.8,275,287,275.05,198,316828,7.0879e+10
au1806,13:56:41.0,275.05,257254,276.8,275,287,275.05,201,316828,7.0879e+10
au1806,13:56:42.500,275.05,257254,276.8,275,287,275.05,202,316828,7.0879e+10
au1806,13:56:43.0,275.05,257254,276.8,275,287,275.05,188,316828,7.0879e+10
au1806,13:56:44.0,275.05,257254,276.8,275,287,275.05,189,316828,7.0879e+10
au1806,13:56:46.500,275,257260,276.8,275,295,275.05,188,316834,7.08807e+10
au1806,13:56:48.0,275,257266,276.8,275,292,275.05,188,316840,7.08823e+10
au1806,13:56:49.500,275,257266,276.8,275,292,275.05,188,316840,7.08823e+10
au1806,13:56:50.0,275,257266,276.8,275,292,275.05,185,316840,7.08823e+10
au1806,13:56:50.500,275,257266,276.8,275,293,275.05,179,316840,7.08823e+10
au1806,13:56:51.0,275,257266,276.8,275,293,275.05,189,316840,7.08823e+10
au1806,13:56:51.500,275,257266,276.8,275,293,275.05,189,316840,7.08823e+10
au1806,13:56:54.500,275,257266,276.8,275,294,275.05,189,316840,7.08823e+10
au1806,13:56:55.500,275,257266,276.8,275,296,275.05,184,316840,7.08823e+10
au1806,13:56:56.500,275,257266,276.8,275,296,275.05,183,316840,7.08823e+10
au1806,13:56:58.500,275,257266,276.8,275,297,275.05,180,316840,7.08823e+10
au1806,13:57:00.500,275,257276,276.8,275,292,275.05,180,316840,7.08851e+10
au1806,13:57:01.500,275,257280,276.8,275,290,275.05,183,316836,7.08862e+10
au1806,13:57:02.0,275,257280,276.8,275,290,275.05,191,316836,7.08862e+10
au1806,13:57:03.500,275.05,257300,276.8,275,280,275.05,181,316836,7.08917e+10
au1806,13:57:05.0,275,257302,276.8,275,279,275.05,181,316836,7.08922e+10
au1806,13:57:06.0,275,257304,276.8,275,278,275.05,181,316836,7.08928e+10
au1806,13:57:06.500,275.05,257504,276.8,275,278,275.05,83,317006,7.09478e+10
au1806,13:57:07.0,275.05,257544,276.8,275,285,275.05,47,317006,7.09588e+10
au1806,13:57:07.500,275.05,257650,276.8,275.05,2,275.1,174,317034,7.09879e+10
au1806,13:57:08.0,275.05,257666,276.8,275,286,275.05,10,317022,7.09923e+10
au1806,13:57:08.500,275.05,257666,276.8,275,288,275.05,13,317022,7.09923e+10
au1806,13:57:09.0,275.05,257686,276.8,275,289,275.05,5,317022,7.09978e+10
au1806,13:57:10.0,275.05,257696,276.8,275.05,5,275.1,193,317020,7.10006e+10
au1806,13:57:10.500,275.05,257706,276.8,275.05,6,275.1,198,317010,7.10033e+10
au1806,13:57:11.0,275.05,257720,276.8,275.05,2,275.1,198,316998,7.10072e+10
au1806,13:57:11.500,275.05,257724,276.8,275,279,275.05,7,316996,7.10083e+10
au1806,13:57:12.0,275.05,257724,276.8,275,280,275.05,8,316996,7.10083e+10
au1806,13:57:14.0,275.05,257724,276.8,275,280,275.05,8,316996,7.10083e+10
au1806,13:57:14.500,275.05,257732,276.8,275,280,275.05,4,316996,7.10105e+10
au1806,13:57:15.500,275.05,257732,276.8,275,280,275.05,40,316996,7.10105e+10
au1806,13:57:16.500,275.05,257742,276.8,275,280,275.05,46,316996,7.10132e+10
au1806,13:57:17.0,275.05,257742,276.8,275,279,275.05,46,316996,7.10132e+10
au1806,13:57:23.0,275.05,257742,276.8,275,279,275.05,46,316996,7.10132e+10
au1806,13:57:23.500,275.05,257742,276.8,275,279,275.05,47,316996,7.10132e+10
au1806,13:57:24.0,275.05,257762,276.8,275,279,275.05,37,316996,7.10187e+10
au1806,13:57:24.500,275.05,257762,276.8,275,279,275.05,38,316996,7.10187e+10
au1806,13:57:27.0,275.05,257762,276.8,275,279,275.05,38,316996,7.10187e+10
au1806,13:57:29.0,275.05,257764,276.8,275,279,275.05,37,316996,7.10193e+10
au1806,13:57:29.500,275.05,257764,276.8,275,279,275.05,13,316996,7.10193e+10
au1806,13:57:30.0,275.05,257764,276.8,275,279,275.05,8,316996,7.10193e+10
au1806,13:57:31.0,275.05,257780,276.8,275.05,42,275.1,194,317000,7.10237e+10
au1806,13:57:31.500,275.05,257780,276.8,275.05,45,275.1,193,317000,7.10237e+10
au1806,13:57:32.0,275.05,257780,276.8,275.05,47,275.1,193,317000,7.10237e+10
au1806,13:57:33.500,275.05,257780,276.8,275.05,58,275.1,193,317000,7.10237e+10
au1806,13:57:34.0,275.05,257780,276.8,275.05,67,275.1,193,317000,7.10237e+10
