ºÏÔ¼´úÂë,¸üĞÂÊ±¼ä,×îĞÂ¼Û,³É½»Á¿,Âò¼ÛÒ»,ÂòÁ¿Ò»,Âô¼ÛÒ»,ÂôÁ¿Ò»,³Ö²ÖÁ¿,»»ÊÖÂÊ
au1812,14:03:24.0,279.35,33058,281.25,279.35,3,279.4,26,63234,9.25502e+09
au1812,14:03:24.500,279.35,33064,281.25,279.3,24,279.35,1,63228,9.2567e+09
au1812,14:03:25.0,279.35,33064,281.25,279.3,24,279.35,1,63228,9.2567e+09
au1812,14:03:32.0,279.35,33064,281.25,279.3,24,279.35,1,63228,9.2567e+09
au1812,14:03:33.0,279.35,33064,281.25,279.3,24,279.35,2,63228,9.2567e+09
au1812,14:03:34.500,279.35,33064,281.25,279.3,21,279.35,2,63228,9.2567e+09
au1812,14:03:41.0,279.35,33064,281.25,279.3,21,279.35,7,63228,9.2567e+09
au1812,14:03:54.500,279.35,33064,281.25,279.3,21,279.35,6,63228,9.2567e+09
au1812,14:03:55.0,279.35,33064,281.25,279.3,26,279.35,6,63228,9.2567e+09
au1812,14:03:55.500,279.35,33064,281.25,279.3,30,279.35,7,63228,9.2567e+09
au1812,14:03:59.0,279.35,33064,281.25,279.3,30,279.35,12,63228,9.2567e+09
au1812,14:04:04.500,279.35,33064,281.25,279.3,37,279.35,12,63228,9.2567e+09
au1812,14:04:08.500,279.35,33064,281.25,279.3,37,279.35,12,63228,9.2567e+09
au1812,14:04:11.0,279.35,33064,281.25,279.3,28,279.35,12,63228,9.2567e+09
au1812,14:04:15.500,279.35,33064,281.25,279.3,21,279.35,19,63228,9.2567e+09
au1812,14:04:18.0,279.35,33064,281.25,279.3,15,279.35,19,63228,9.2567e+09
au1812,14:04:19.0,279.35,33064,281.25,279.3,15,279.35,21,63228,9.2567e+09
au1812,14:04:19.500,279.3,33074,281.25,279.3,10,279.35,17,63228,9.25949e+09
au1812,14:04:22.0,279.3,33074,281.25,279.25,53,279.35,17,63228,9.25949e+09
au1812,14:04:22.500,279.3,33074,281.25,279.3,20,279.35,17,63228,9.25949e+09
au1812,14:04:23.0,279.3,33074,281.25,279.3,20,279.35,17,63228,9.25949e+09
au1812,14:04:23.500,279.3,33074,281.25,279.3,20,279.35,19,63228,9.25949e+09
au1812,14:04:52.0,279.3,33074,281.25,279.3,27,279.35,12,63228,9.25949e+09
au1812,14:04:53.0,279.3,33074,281.25,279.3,27,279.35,12,63228,9.25949e+09
au1812,14:04:54.500,279.35,33076,281.25,279.3,27,279.35,11,63228,9.26005e+09
au1812,14:05:01.0,279.35,33076,281.25,279.3,20,279.35,18,63228,9.26005e+09
au1812,14:05:07.0,279.35,33076,281.25,279.3,20,279.35,36,63228,9.26005e+09
au1812,14:05:08.0,279.35,33076,281.25,279.3,20,279.35,35,63228,9.26005e+09
au1812,14:05:11.0,279.35,33076,281.25,279.3,20,279.35,17,63228,9.26005e+09
au1812,14:05:17.500,279.35,33076,281.25,279.3,27,279.35,10,63228,9.26005e+09
au1812,14:05:18.500,279.35,33078,281.25,279.3,27,279.35,9,63230,9.26061e+09
au1812,14:05:19.0,279.35,33078,281.25,279.3,47,279.35,9,63230,9.26061e+09
au1812,14:05:19.500,279.35,33078,281.25,279.3,47,279.35,7,63230,9.26061e+09
au1812,14:05:22.500,279.35,33078,281.25,279.3,59,279.35,7,63230,9.26061e+09
au1812,14:05:27.500,279.35,33078,281.25,279.3,79,279.35,7,63230,9.26061e+09
au1812,14:05:28.0,279.35,33078,281.25,279.3,79,279.35,17,63230,9.26061e+09
au1812,14:05:34.500,279.35,33078,281.25,279.3,79,279.35,17,63230,9.26061e+09
au1812,14:05:38.500,279.35,33078,281.25,279.3,87,279.35,17,63230,9.26061e+09
au1812,14:05:40.500,279.35,33078,281.25,279.3,88,279.35,17,63230,9.26061e+09
au1812,14:05:45.0,279.35,33078,281.25,279.3,88,279.35,24,63230,9.26061e+09
au1812,14:05:47.500,279.35,33078,281.25,279.3,88,279.35,25,63230,9.26061e+09
au1812,14:06:00.500,279.35,33078,281.25,279.3,80,279.35,25,63230,9.26061e+09
au1812,14:06:01.500,279.35,33078,281.25,279.3,73,279.35,32,63230,9.26061e+09
au1812,14:06:06.0,279.35,33078,281.25,279.3,80,279.35,25,63230,9.26061e+09
au1812,14:06:10.500,279.35,33078,281.25,279.3,73,279.35,25,63230,9.26061e+09
au1812,14:06:16.500,279.35,33078,281.25,279.3,80,279.35,25,63230,9.26061e+09
au1812,14:06:17.0,279.35,33078,281.25,279.3,80,279.35,24,63230,9.26061e+09
au1812,14:06:21.0,279.35,33078,281.25,279.3,89,279.35,24,63230,9.26061e+09
au1812,14:06:35.0,279.35,33078,281.25,279.3,82,279.35,31,63230,9.26061e+09
au1812,14:06:35.500,279.35,33078,281.25,279.3,81,279.35,31,63230,9.26061e+09
au1812,14:06:39.0,279.35,33078,281.25,279.3,73,279.35,31,63230,9.26061e+09
au1812,14:06:42.0,279.35,33078,281.25,279.3,80,279.35,24,63230,9.26061e+09
au1812,14:06:42.500,279.35,33078,281.25,279.3,88,279.35,24,63230,9.26061e+09
au1812,14:06:47.0,279.35,33078,281.25,279.3,89,279.35,24,63230,9.26061e+09
au1812,14:06:48.0,279.35,33078,281.25,279.3,139,279.35,24,63230,9.26061e+09
au1812,14:06:52.500,279.35,33078,281.25,279.3,139,279.35,24,63230,9.26061e+09
au1812,14:06:53.0,279.35,33078,281.25,279.3,139,279.35,24,63230,9.26061e+09
au1812,14:06:53.500,279.35,33078,281.25,279.3,133,279.35,31,63230,9.26061e+09
au1812,14:06:54.0,279.35,33078,281.25,279.3,132,279.35,31,63230,9.26061e+09
au1812,14:06:56.500,279.35,33078,281.25,279.3,132,279.35,31,63230,9.26061e+09
au1812,14:06:59.0,279.35,33078,281.25,279.3,132,279.35,31,63230,9.26061e+09
au1812,14:07:03.0,279.35,33078,281.25,279.3,136,279.35,31,63230,9.26061e+09
au1812,14:07:03.500,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:04.500,279.35,33078,281.25,279.3,138,279.35,24,63230,9.26061e+09
au1812,14:07:22.0,279.35,33078,281.25,279.3,138,279.35,24,63230,9.26061e+09
au1812,14:07:24.500,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:33.0,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:36.500,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:37.0,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:40.500,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:44.0,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:07:51.0,279.35,33078,281.25,279.3,138,279.35,24,63230,9.26061e+09
au1812,14:08:01.0,279.35,33078,281.25,279.3,138,279.35,31,63230,9.26061e+09
au1812,14:08:18.0,279.3,33080,281.25,279.3,137,279.35,31,63232,9.26117e+09
au1812,14:08:18.500,279.3,33080,281.25,279.3,138,279.35,31,63232,9.26117e+09
au1812,14:08:23.0,279.3,33080,281.25,279.3,138,279.35,31,63232,9.26117e+09
au1812,14:08:30.500,279.3,33080,281.25,279.3,138,279.35,24,63232,9.26117e+09
au1812,14:08:37.0,279.3,33080,281.25,279.3,138,279.35,31,63232,9.26117e+09
au1812,14:08:51.500,279.3,33080,281.25,279.3,138,279.35,33,63232,9.26117e+09
au1812,14:08:55.0,279.3,33080,281.25,279.3,138,279.35,26,63232,9.26117e+09
au1812,14:09:04.500,279.3,33080,281.25,279.3,138,279.35,33,63232,9.26117e+09
au1812,14:09:05.0,279.3,33080,281.25,279.3,138,279.35,26,63232,9.26117e+09
au1812,14:09:06.500,279.35,33090,281.25,279.3,138,279.35,21,63240,9.26396e+09
au1812,14:09:27.0,279.35,33090,281.25,279.3,138,279.35,19,63240,9.26396e+09
au1812,14:09:30.0,279.35,33090,281.25,279.3,138,279.35,53,63240,9.26396e+09
au1812,14:09:31.500,279.3,33092,281.25,279.3,137,279.35,53,63240,9.26452e+09
au1812,14:09:36.500,279.3,33092,281.25,279.3,144,279.35,53,63240,9.26452e+09
au1812,14:09:52.500,279.35,33134,281.25,279.3,144,279.35,32,63236,9.27625e+09
au1812,14:10:19.0,279.35,33134,281.25,279.3,137,279.35,39,63236,9.27625e+09
au1812,14:10:22.500,279.35,33134,281.25,279.3,138,279.35,39,63236,9.27625e+09
au1812,14:10:23.0,279.35,33134,281.25,279.3,135,279.35,39,63236,9.27625e+09
au1812,14:10:29.500,279.35,33136,281.25,279.3,135,279.35,38,63238,9.27681e+09
au1812,14:10:56.0,279.35,33136,281.25,279.3,135,279.35,39,63238,9.27681e+09
au1812,14:10:57.0,279.35,33136,281.25,279.3,135,279.35,39,63238,9.27681e+09
au1812,14:10:58.0,279.35,33136,281.25,279.3,135,279.35,32,63238,9.27681e+09
au1812,14:10:59.0,279.35,33136,281.25,279.3,135,279.35,32,63238,9.27681e+09
au1812,14:11:03.0,279.35,33144,281.25,279.3,135,279.35,28,63240,9.27905e+09
au1812,14:11:14.0,279.35,33144,281.25,279.3,123,279.35,28,63240,9.27905e+09
au1812,14:11:15.500,279.35,33154,281.25,279.3,123,279.35,23,63250,9.28184e+09
au1812,14:11:25.500,279.35,33154,281.25,279.3,123,279.35,24,63250,9.28184e+09
au1812,14:11:26.0,279.35,33154,281.25,279.3,123,279.35,23,63250,9.28184e+09
au1812,14:11:35.0,279.3,33156,281.25,279.3,122,279.35,23,63252,9.2824e+09
au1812,14:11:37.500,279.3,33156,281.25,279.3,122,279.35,23,63252,9.2824e+09
au1812,14:11:39.0,279.3,33166,281.25,279.3,117,279.35,23,63252,9.28519e+09
au1812,14:11:49.500,279.3,33166,281.25,279.3,117,279.35,26,63252,9.28519e+09
au1812,14:11:54.500,279.3,33166,281.25,279.3,116,279.35,26,63252,9.28519e+09
au1812,14:12:00.0,279.3,33166,281.25,279.3,115,279.35,28,63252,9.28519e+09
au1812,14:12:00.500,279.3,33166,281.25,279.3,103,279.35,35,63252,9.28519e+09
au1812,14:12:01.0,279.3,33166,281.25,279.3,99,279.35,35,63252,9.28519e+09
au1812,14:12:01.500,279.3,33166,281.25,279.3,116,279.35,35,63252,9.28519e+09
au1812,14:12:02.0,279.3,33166,281.25,279.3,106,279.35,35,63252,9.28519e+09
au1812,14:12:03.0,279.3,33166,281.25,279.3,114,279.35,35,63252,9.28519e+09
au1812,14:12:03.500,279.3,33166,281.25,279.3,116,279.35,35,63252,9.28519e+09
au1812,14:12:06.500,279.3,33166,281.25,279.3,116,279.35,28,63252,9.28519e+09
au1812,14:12:08.500,279.3,33166,281.25,279.3,109,279.35,35,63252,9.28519e+09
au1812,14:12:13.0,279.3,33166,281.25,279.3,109,279.35,28,63252,9.28519e+09
au1812,14:12:16.0,279.3,33166,281.25,279.3,111,279.35,28,63252,9.28519e+09
au1812,14:12:18.0,279.3,33166,281.25,279.3,111,279.35,28,63252,9.28519e+09
au1812,14:12:19.0,279.3,33166,281.25,279.3,111,279.35,32,63252,9.28519e+09
au1812,14:12:25.0,279.3,33166,281.25,279.3,111,279.35,30,63252,9.28519e+09
au1812,14:12:31.500,279.3,33166,281.25,279.3,112,279.35,30,63252,9.28519e+09
au1812,14:12:33.0,279.3,33166,281.25,279.3,112,279.35,30,63252,9.28519e+09
au1812,14:12:33.500,279.3,33166,281.25,279.3,112,279.35,30,63252,9.28519e+09
au1812,14:12:40.500,279.3,33166,281.25,279.3,112,279.35,30,63252,9.28519e+09
au1812,14:12:41.0,279.3,33172,281.25,279.3,109,279.35,30,63258,9.28687e+09
au1812,14:12:42.0,279.35,33226,281.25,279.35,17,279.4,21,63258,9.30195e+09
au1812,14:12:42.500,279.35,33226,281.25,279.35,44,279.4,23,63258,9.30195e+09
au1812,14:12:43.0,279.35,33226,281.25,279.35,59,279.4,23,63258,9.30195e+09
au1812,14:12:45.500,279.35,33226,281.25,279.35,59,279.4,23,63258,9.30195e+09
au1812,14:12:47.0,279.35,33226,281.25,279.35,66,279.4,16,63258,9.30195e+09
au1812,14:12:48.0,279.35,33226,281.25,279.35,66,279.4,14,63258,9.30195e+09
au1812,14:12:53.0,279.4,33228,281.25,279.35,67,279.4,13,63258,9.30251e+09
au1812,14:12:54.500,279.4,33248,281.25,279.35,67,279.45,13,63238,9.3081e+09
au1812,14:12:55.0,279.4,33248,281.25,279.4,50,279.45,10,63238,9.3081e+09
au1812,14:12:55.500,279.4,33248,281.25,279.4,50,279.45,12,63238,9.3081e+09
au1812,14:12:56.0,279.4,33248,281.25,279.4,53,279.45,10,63238,9.3081e+09
au1812,14:12:57.500,279.4,33248,281.25,279.4,54,279.45,10,63238,9.3081e+09
au1812,14:13:00.500,279.4,33248,281.25,279.4,54,279.45,12,63238,9.3081e+09
au1812,14:13:01.0,279.4,33248,281.25,279.4,54,279.45,14,63238,9.3081e+09
au1812,14:13:01.500,279.4,33248,281.25,279.4,54,279.45,9,63238,9.3081e+09
au1812,14:13:04.0,279.4,33248,281.25,279.4,55,279.45,9,63238,9.3081e+09
au1812,14:13:04.500,279.45,33270,281.25,279.4,69,279.5,5,63236,9.31425e+09
au1812,14:13:05.0,279.45,33270,281.25,279.45,29,279.5,23,63236,9.31425e+09
au1812,14:13:05.500,279.45,33270,281.25,279.45,29,279.5,30,63236,9.31425e+09
au1812,14:13:06.0,279.45,33270,281.25,279.45,30,279.5,30,63236,9.31425e+09
au1812,14:13:06.500,279.45,33270,281.25,279.45,30,279.5,30,63236,9.31425e+09
au1812,14:13:08.500,279.45,33270,281.25,279.45,30,279.5,30,63236,9.31425e+09
au1812,14:13:09.0,279.45,33270,281.25,279.45,33,279.5,29,63236,9.31425e+09
au1812,14:13:10.500,279.45,33270,281.25,279.45,33,279.5,11,63236,9.31425e+09
au1812,14:13:11.0,279.45,33270,281.25,279.45,33,279.5,13,63236,9.31425e+09
au1812,14:13:13.0,279.5,33272,281.25,279.45,33,279.5,12,63238,9.31481e+09
au1812,14:13:13.500,279.5,33272,281.25,279.45,33,279.5,10,63238,9.31481e+09
au1812,14:13:14.0,279.5,33274,281.25,279.45,33,279.5,7,63238,9.31536e+09
au1812,14:13:15.500,279.5,33274,281.25,279.45,34,279.5,7,63238,9.31536e+09
au1812,14:13:16.0,279.5,33274,281.25,279.45,33,279.5,8,63238,9.31536e+09
au1812,14:13:16.500,279.5,33274,281.25,279.45,33,279.5,8,63238,9.31536e+09
au1812,14:13:17.0,279.5,33274,281.25,279.45,32,279.5,8,63238,9.31536e+09
au1812,14:13:19.500,279.5,33274,281.25,279.45,32,279.5,64,63238,9.31536e+09
au1812,14:13:20.0,279.5,33274,281.25,279.45,30,279.5,64,63238,9.31536e+09
au1812,14:13:23.0,279.5,33274,281.25,279.45,31,279.5,81,63238,9.31536e+09
au1812,14:13:23.500,279.5,33274,281.25,279.45,31,279.5,63,63238,9.31536e+09
au1812,14:13:24.0,279.5,33274,281.25,279.45,38,279.5,56,63238,9.31536e+09
au1812,14:13:24.500,279.5,33274,281.25,279.45,38,279.5,56,63238,9.31536e+09
au1812,14:13:26.500,279.5,33274,281.25,279.45,41,279.5,56,63238,9.31536e+09
au1812,14:13:27.0,279.5,33310,281.25,279.45,34,279.5,38,63238,9.32543e+09
au1812,14:13:27.500,279.5,33358,281.25,279.45,37,279.5,14,63238,9.33884e+09
au1812,14:13:28.0,279.5,33386,281.25,279.45,18,279.55,12,63250,9.34667e+09
au1812,14:13:28.500,279.5,33386,281.25,279.45,23,279.5,8,63250,9.34667e+09
au1812,14:13:29.0,279.5,33386,281.25,279.45,25,279.55,13,63250,9.34667e+09
au1812,14:13:29.500,279.5,33386,281.25,279.5,17,279.55,30,63250,9.34667e+09
au1812,14:13:30.0,279.5,33388,281.25,279.5,17,279.55,30,63248,9.34723e+09
au1812,14:13:30.500,279.5,33388,281.25,279.5,20,279.55,27,63248,9.34723e+09
au1812,14:13:31.500,279.5,33388,281.25,279.5,23,279.55,27,63248,9.34723e+09
au1812,14:13:32.500,279.5,33388,281.25,279.5,21,279.55,27,63248,9.34723e+09
au1812,14:13:34.0,279.5,33388,281.25,279.5,20,279.55,27,63248,9.34723e+09
au1812,14:13:34.500,279.5,33388,281.25,279.5,20,279.55,27,63248,9.34723e+09
au1812,14:13:35.0,279.5,33388,281.25,279.5,29,279.55,27,63248,9.34723e+09
au1812,14:13:37.0,279.5,33388,281.25,279.5,9,279.55,27,63248,9.34723e+09
au1812,14:13:37.500,279.5,33406,281.25,279.45,16,279.5,1,63230,9.35226e+09
au1812,14:13:38.0,279.5,33406,281.25,279.45,29,279.5,1,63230,9.35226e+09
au1812,14:13:38.500,279.5,33406,281.25,279.45,27,279.5,2,63230,9.35226e+09
au1812,14:13:39.0,279.5,33406,281.25,279.45,28,279.5,2,63230,9.35226e+09
au1812,14:13:40.0,279.5,33410,281.25,279.5,5,279.55,13,63226,9.35338e+09
au1812,14:13:40.500,279.5,33422,281.25,279.45,21,279.55,24,63216,9.35673e+09
au1812,14:13:41.0,279.5,33422,281.25,279.45,27,279.5,20,63216,9.35673e+09
au1812,14:13:41.500,279.5,33422,281.25,279.45,24,279.5,20,63216,9.35673e+09
au1812,14:13:42.0,279.5,33422,281.25,279.45,24,279.5,11,63216,9.35673e+09
au1812,14:13:43.0,279.5,33422,281.25,279.45,24,279.5,20,63216,9.35673e+09
au1812,14:13:43.500,279.5,33422,281.25,279.45,24,279.5,22,63216,9.35673e+09
au1812,14:13:44.0,279.5,33422,281.25,279.45,24,279.5,13,63216,9.35673e+09
au1812,14:13:45.0,279.5,33422,281.25,279.45,23,279.5,13,63216,9.35673e+09
au1812,14:13:46.500,279.5,33422,281.25,279.45,24,279.5,13,63216,9.35673e+09
au1812,14:13:50.0,279.5,33422,281.25,279.45,23,279.5,13,63216,9.35673e+09
au1812,14:13:51.500,279.5,33422,281.25,279.45,10,279.5,17,63216,9.35673e+09
au1812,14:13:52.0,279.5,33422,281.25,279.45,12,279.5,17,63216,9.35673e+09
au1812,14:13:55.0,279.5,33422,281.25,279.45,12,279.5,18,63216,9.35673e+09
au1812,14:13:57.0,279.5,33422,281.25,279.45,12,279.5,23,63216,9.35673e+09
au1812,14:13:57.500,279.5,33422,281.25,279.45,12,279.5,22,63216,9.35673e+09
au1812,14:13:58.0,279.5,33422,281.25,279.45,28,279.5,22,63216,9.35673e+09
au1812,14:13:58.500,279.5,33422,281.25,279.45,29,279.5,22,63216,9.35673e+09
au1812,14:14:03.500,279.5,33422,281.25,279.45,29,279.5,23,63216,9.35673e+09
au1812,14:14:08.0,279.5,33422,281.25,279.45,30,279.5,18,63216,9.35673e+09
au1812,14:14:08.500,279.5,33422,281.25,279.45,31,279.5,18,63216,9.35673e+09
au1812,14:14:09.500,279.5,33422,281.25,279.45,30,279.5,21,63216,9.35673e+09
au1812,14:14:10.0,279.5,33432,281.25,279.45,30,279.5,16,63222,9.35953e+09
au1812,14:14:10.500,279.5,33432,281.25,279.45,12,279.5,21,63222,9.35953e+09
au1812,14:14:11.0,279.5,33432,281.25,279.45,12,279.5,20,63222,9.35953e+09
au1812,14:14:11.500,279.5,33432,281.25,279.45,25,279.5,18,63222,9.35953e+09
au1812,14:14:12.0,279.5,33432,281.25,279.45,26,279.5,18,63222,9.35953e+09
au1812,14:14:25.500,279.5,33432,281.25,279.45,29,279.5,18,63222,9.35953e+09
au1812,14:14:29.500,279.5,33432,281.25,279.45,32,279.5,18,63222,9.35953e+09
au1812,14:14:31.0,279.5,33432,281.25,279.45,32,279.5,18,63222,9.35953e+09
au1812,14:14:38.500,279.5,33432,281.25,279.45,18,279.5,18,63222,9.35953e+09
au1812,14:14:39.500,279.5,33432,281.25,279.45,18,279.5,19,63222,9.35953e+09
au1812,14:14:41.500,279.5,33432,281.25,279.45,15,279.5,19,63222,9.35953e+09
au1812,14:14:45.0,279.5,33432,281.25,279.45,13,279.5,19,63222,9.35953e+09
au1812,14:14:46.0,279.5,33432,281.25,279.45,13,279.5,28,63222,9.35953e+09
au1812,14:14:47.0,279.5,33432,281.25,279.45,11,279.5,34,63222,9.35953e+09
au1812,14:14:47.500,279.5,33432,281.25,279.45,10,279.5,34,63222,9.35953e+09
au1812,14:14:48.0,279.5,33432,281.25,279.45,11,279.5,34,63222,9.35953e+09
au1812,14:14:49.500,279.45,33434,281.25,279.45,10,279.5,33,63222,9.36008e+09
au1812,14:14:50.0,279.45,33434,281.25,279.45,10,279.5,33,63222,9.36008e+09
au1812,14:14:50.500,279.45,33434,281.25,279.45,11,279.5,33,63222,9.36008e+09
au1812,14:14:51.500,279.5,33436,281.25,279.45,11,279.5,32,63224,9.36064e+09
au1812,14:14:52.0,279.5,33436,281.25,279.45,11,279.5,34,63224,9.36064e+09
au1812,14:14:56.0,279.5,33436,281.25,279.45,11,279.5,28,63224,9.36064e+09
au1812,14:14:56.500,279.5,33436,281.25,279.45,11,279.5,34,63224,9.36064e+09
au1812,14:14:58.0,279.5,33436,281.25,279.45,11,279.5,35,63224,9.36064e+09
au1812,14:15:01.0,279.5,33436,281.25,279.45,11,279.5,29,63224,9.36064e+09
au1812,14:15:02.0,279.5,33436,281.25,279.45,10,279.5,29,63224,9.36064e+09
au1812,14:15:06.500,279.5,33436,281.25,279.45,11,279.5,29,63224,9.36064e+09
au1812,14:15:09.500,279.5,33436,281.25,279.45,10,279.5,29,63224,9.36064e+09
au1812,14:15:10.500,279.5,33436,281.25,279.45,4,279.5,29,63224,9.36064e+09
au1812,14:15:11.500,279.5,33446,281.25,279.4,12,279.45,9,63226,9.36344e+09
au1812,14:15:12.0,279.5,33446,281.25,279.4,13,279.45,14,63226,9.36344e+09
au1812,14:15:12.500,279.5,33446,281.25,279.4,13,279.45,14,63226,9.36344e+09
au1812,14:15:15.500,279.5,33446,281.25,279.4,13,279.45,14,63226,9.36344e+09
au1812,14:15:17.500,279.5,33446,281.25,279.4,13,279.45,5,63226,9.36344e+09
au1812,14:15:20.0,279.5,33446,281.25,279.4,13,279.45,6,63226,9.36344e+09
au1812,14:15:21.0,279.5,33446,281.25,279.4,13,279.45,15,63226,9.36344e+09
au1812,14:15:21.500,279.5,33446,281.25,279.4,13,279.45,15,63226,9.36344e+09
au1812,14:15:26.0,279.45,33448,281.25,279.4,13,279.45,14,63228,9.364e+09
au1812,14:15:30.0,279.45,33448,281.25,279.4,13,279.45,5,63228,9.364e+09
au1812,14:15:33.500,279.45,33448,281.25,279.4,13,279.45,7,63228,9.364e+09
au1812,14:15:34.0,279.45,33448,281.25,279.4,11,279.45,16,63228,9.364e+09
au1812,14:15:34.500,279.45,33448,281.25,279.4,9,279.45,16,63228,9.364e+09
au1812,14:15:43.0,279.45,33448,281.25,279.4,9,279.45,16,63228,9.364e+09
au1812,14:15:50.500,279.45,33448,281.25,279.35,11,279.45,16,63228,9.364e+09
au1812,14:15:51.0,279.45,33448,281.25,279.35,35,279.45,17,63228,9.364e+09
au1812,14:15:54.0,279.45,33448,281.25,279.35,35,279.45,32,63228,9.364e+09
au1812,14:15:54.500,279.45,33448,281.25,279.35,35,279.4,4,63228,9.364e+09
au1812,14:15:55.0,279.45,33448,281.25,279.35,37,279.4,4,63228,9.364e+09
au1812,14:15:55.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:15:56.0,279.45,33450,281.25,279.35,37,279.45,23,63228,9.36456e+09
au1812,14:15:56.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:15:57.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:15:57.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:15:58.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:15:58.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:15:59.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:15:59.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:16:00.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:16:00.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:16:01.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:16:01.500,279.45,33450,281.25,279.35,37,279.4,3,63228,9.36456e+09
au1812,14:16:02.0,279.45,33450,281.25,279.35,37,279.45,30,63228,9.36456e+09
au1812,14:16:02.500,279.45,33450,281.25,279.35,12,279.4,27,63228,9.36456e+09
au1812,14:16:03.0,279.45,33450,281.25,279.35,12,279.4,27,63228,9.36456e+09
au1812,14:16:04.0,279.45,33450,281.25,279.35,12,279.4,27,63228,9.36456e+09
au1812,14:16:04.500,279.45,33450,281.25,279.35,31,279.4,42,63228,9.36456e+09
au1812,14:16:05.0,279.45,33450,281.25,279.35,33,279.4,42,63228,9.36456e+09
au1812,14:16:05.500,279.45,33450,281.25,279.35,12,279.4,42,63228,9.36456e+09
au1812,14:16:06.0,279.45,33450,281.25,279.35,13,279.4,42,63228,9.36456e+09
au1812,14:16:16.0,279.45,33450,281.25,279.35,13,279.4,42,63228,9.36456e+09
au1812,14:16:17.0,279.45,33450,281.25,279.35,16,279.4,42,63228,9.36456e+09
au1812,14:16:17.500,279.45,33450,281.25,279.35,14,279.4,42,63228,9.36456e+09
au1812,14:16:18.500,279.45,33450,281.25,279.35,14,279.4,27,63228,9.36456e+09
au1812,14:16:19.0,279.35,33478,281.25,279.3,486,279.35,1,63234,9.37238e+09
au1812,14:16:19.500,279.35,33480,281.25,279.35,12,279.4,7,63234,9.37294e+09
au1812,14:16:20.0,279.35,33480,281.25,279.35,14,279.4,9,63234,9.37294e+09
au1812,14:16:20.500,279.35,33480,281.25,279.35,14,279.4,9,63234,9.37294e+09
au1812,14:16:21.500,279.35,33480,281.25,279.35,33,279.4,9,63234,9.37294e+09
au1812,14:16:22.0,279.35,33480,281.25,279.35,35,279.4,7,63234,9.37294e+09
au1812,14:16:22.500,279.35,33480,281.25,279.35,36,279.4,5,63234,9.37294e+09
au1812,14:16:24.0,279.35,33480,281.25,279.35,15,279.4,7,63234,9.37294e+09
au1812,14:16:27.0,279.4,33482,281.25,279.35,15,279.4,6,63236,9.37349e+09
au1812,14:16:28.500,279.4,33482,281.25,279.35,22,279.4,8,63236,9.37349e+09
au1812,14:16:32.500,279.4,33482,281.25,279.35,25,279.4,6,63236,9.37349e+09
au1812,14:16:33.0,279.4,33482,281.25,279.35,26,279.4,14,63236,9.37349e+09
au1812,14:16:35.0,279.4,33482,281.25,279.35,17,279.4,14,63236,9.37349e+09
au1812,14:16:44.0,279.4,33482,281.25,279.35,24,279.4,7,63236,9.37349e+09
au1812,14:16:44.500,279.4,33482,281.25,279.35,33,279.4,3,63236,9.37349e+09
au1812,14:16:47.0,279.4,33482,281.25,279.35,25,279.4,12,63236,9.37349e+09
au1812,14:16:56.0,279.4,33482,281.25,279.35,24,279.4,12,63236,9.37349e+09
au1812,14:16:57.0,279.4,33482,281.25,279.35,22,279.4,14,63236,9.37349e+09
au1812,14:17:00.500,279.4,33482,281.25,279.35,22,279.4,5,63236,9.37349e+09
au1812,14:17:02.500,279.4,33482,281.25,279.35,22,279.4,14,63236,9.37349e+09
au1812,14:17:03.0,279.4,33482,281.25,279.35,22,279.4,15,63236,9.37349e+09
au1812,14:17:04.0,279.4,33482,281.25,279.35,22,279.4,15,63236,9.37349e+09
au1812,14:17:07.0,279.4,33482,281.25,279.35,22,279.4,17,63236,9.37349e+09
au1812,14:17:07.500,279.35,33494,281.25,279.35,15,279.4,17,63248,9.37685e+09
