合约代码,更新时间,最新价,成交量,买价一,买量一,卖价一,卖量一,持仓量,换手率
T1809,14:34:20.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:21.0,93.88,122,93.88,93.83,3,93.86,3,1216,1.14391e+08
T1809,14:34:21.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:22.0,93.88,122,93.88,93.83,3,93.86,3,1216,1.14391e+08
T1809,14:34:22.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:23.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:23.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:24.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:24.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:25.500,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:26.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:26.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:27.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:27.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:28.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:28.500,93.88,122,93.88,93.83,3,93.86,3,1216,1.14391e+08
T1809,14:34:29.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:29.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:30.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:30.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:31.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:31.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:32.0,93.88,122,93.88,93.83,2,93.86,3,1216,1.14391e+08
T1809,14:34:32.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:33.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:33.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:34.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:34.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:35.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:35.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:36.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:36.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:37.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:37.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:38.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:38.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:39.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:39.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:40.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:41.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:41.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:42.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:42.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:43.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:43.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:44.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:44.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:45.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:45.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:46.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:46.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:47.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:47.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:48.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:48.500,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:49.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:49.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:50.0,93.88,122,93.88,93.835,2,93.86,3,1216,1.14391e+08
T1809,14:34:50.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:51.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:51.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:52.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:52.500,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:53.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:54.0,93.88,122,93.88,93.835,1,93.86,3,1216,1.14391e+08
T1809,14:34:54.500,93.88,122,93.88,93.835,1,93.86,2,1216,1.14391e+08
T1809,14:34:55.0,93.88,122,93.88,93.84,3,93.88,2,1216,1.14391e+08
T1809,14:34:55.500,93.88,122,93.88,93.85,1,93.875,2,1216,1.14391e+08
T1809,14:34:56.0,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:34:56.500,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:34:57.0,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:34:57.500,93.88,122,93.88,93.85,2,93.875,3,1216,1.14391e+08
T1809,14:34:58.0,93.88,122,93.88,93.855,1,93.875,1,1216,1.14391e+08
T1809,14:34:58.500,93.88,122,93.88,93.855,3,93.875,1,1216,1.14391e+08
T1809,14:34:59.0,93.88,122,93.88,93.85,1,93.875,1,1216,1.14391e+08
T1809,14:34:59.500,93.88,122,93.88,93.85,1,93.875,1,1216,1.14391e+08
T1809,14:35:00.0,93.88,122,93.88,93.85,1,93.875,1,1216,1.14391e+08
T1809,14:35:00.500,93.88,122,93.88,93.85,1,93.875,1,1216,1.14391e+08
T1809,14:35:01.0,93.88,122,93.88,93.86,1,93.875,1,1216,1.14391e+08
T1809,14:35:01.500,93.88,122,93.88,93.855,3,93.875,1,1216,1.14391e+08
T1809,14:35:02.0,93.88,122,93.88,93.84,1,93.875,1,1216,1.14391e+08
T1809,14:35:02.500,93.88,122,93.88,93.855,1,93.88,2,1216,1.14391e+08
T1809,14:35:03.0,93.88,122,93.88,93.865,1,93.88,2,1216,1.14391e+08
T1809,14:35:03.500,93.88,122,93.88,93.865,1,93.88,2,1216,1.14391e+08
T1809,14:35:05.500,93.88,122,93.88,93.855,1,93.88,2,1216,1.14391e+08
T1809,14:35:06.0,93.88,122,93.88,93.855,1,93.88,3,1216,1.14391e+08
T1809,14:35:06.500,93.88,122,93.88,93.855,2,93.88,3,1216,1.14391e+08
T1809,14:35:07.0,93.88,122,93.88,93.855,1,93.88,3,1216,1.14391e+08
T1809,14:35:07.500,93.88,122,93.88,93.855,2,93.88,3,1216,1.14391e+08
T1809,14:35:08.0,93.88,122,93.88,93.855,1,93.88,3,1216,1.14391e+08
T1809,14:35:08.500,93.88,122,93.88,93.855,2,93.88,3,1216,1.14391e+08
T1809,14:35:09.0,93.88,122,93.88,93.855,1,93.88,3,1216,1.14391e+08
T1809,14:35:09.500,93.88,122,93.88,93.84,2,93.88,3,1216,1.14391e+08
T1809,14:35:10.0,93.88,122,93.88,93.85,2,93.88,3,1216,1.14391e+08
T1809,14:35:10.500,93.88,122,93.88,93.85,1,93.88,3,1216,1.14391e+08
T1809,14:35:11.0,93.88,122,93.88,93.85,1,93.88,3,1216,1.14391e+08
T1809,14:35:11.500,93.88,122,93.88,93.85,1,93.88,3,1216,1.14391e+08
T1809,14:35:12.0,93.88,122,93.88,93.855,2,93.88,3,1216,1.14391e+08
T1809,14:35:12.500,93.88,122,93.88,93.855,3,93.88,3,1216,1.14391e+08
T1809,14:35:13.0,93.88,122,93.88,93.855,2,93.88,3,1216,1.14391e+08
T1809,14:35:13.500,93.88,122,93.88,93.855,1,93.88,3,1216,1.14391e+08
T1809,14:35:14.0,93.88,122,93.88,93.84,4,93.88,3,1216,1.14391e+08
T1809,14:35:14.500,93.88,122,93.88,93.85,1,93.88,3,1216,1.14391e+08
T1809,14:35:15.0,93.88,122,93.88,93.85,1,93.88,3,1216,1.14391e+08
T1809,14:35:15.500,93.88,122,93.88,93.85,2,93.88,3,1216,1.14391e+08
T1809,14:35:16.0,93.88,122,93.88,93.85,1,93.875,2,1216,1.14391e+08
T1809,14:35:16.500,93.88,122,93.88,93.85,1,93.875,2,1216,1.14391e+08
T1809,14:35:17.0,93.88,122,93.88,93.85,1,93.875,2,1216,1.14391e+08
T1809,14:35:17.500,93.88,122,93.88,93.85,2,93.87,1,1216,1.14391e+08
T1809,14:35:18.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:18.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:19.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:19.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:20.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:20.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:21.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:31.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:31.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:32.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:32.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:33.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:33.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:34.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:34.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:35.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:35.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:36.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:36.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:37.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:37.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:38.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:38.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:39.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:39.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:40.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:40.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:41.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:41.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:42.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:42.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:43.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:43.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:44.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:44.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:45.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:45.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:46.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:46.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:47.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:47.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:48.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:48.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:49.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:49.500,93.88,122,93.88,93.85,1,93.87,1,1216,1.14391e+08
T1809,14:35:50.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:50.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:51.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:51.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:52.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:52.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:53.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:53.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:54.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:54.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:55.0,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:55.500,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:56.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:56.500,93.88,122,93.88,93.845,3,93.87,1,1216,1.14391e+08
T1809,14:35:57.0,93.88,122,93.88,93.845,2,93.87,1,1216,1.14391e+08
T1809,14:35:57.500,93.88,122,93.88,93.78,1,93.865,2,1216,1.14391e+08
T1809,14:35:58.0,93.88,122,93.88,93.84,1,93.865,2,1216,1.14391e+08
T1809,14:35:58.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:35:59.0,93.88,122,93.88,93.84,2,93.86,1,1216,1.14391e+08
T1809,14:35:59.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:00.0,93.88,122,93.88,93.84,2,93.86,1,1216,1.14391e+08
T1809,14:36:00.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:01.0,93.88,122,93.88,93.84,2,93.86,1,1216,1.14391e+08
T1809,14:36:01.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:02.0,93.88,122,93.88,93.84,2,93.86,1,1216,1.14391e+08
T1809,14:36:02.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:03.0,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:03.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:04.0,93.88,122,93.88,93.84,2,93.86,1,1216,1.14391e+08
T1809,14:36:04.500,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:05.0,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:05.500,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:07.500,93.88,122,93.88,93.83,4,93.86,1,1216,1.14391e+08
T1809,14:36:08.0,93.88,122,93.88,93.84,1,93.86,1,1216,1.14391e+08
T1809,14:36:08.500,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:09.0,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:09.500,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:10.0,93.88,122,93.88,93.825,1,93.86,1,1216,1.14391e+08
T1809,14:36:10.500,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:11.0,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:11.500,93.88,122,93.88,93.85,1,93.86,1,1216,1.14391e+08
T1809,14:36:18.500,93.88,122,93.88,93.85,1,93.88,12,1216,1.14391e+08
T1809,14:36:19.0,93.88,122,93.88,93.85,1,93.875,2,1216,1.14391e+08
T1809,14:36:19.500,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:36:43.0,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:36:53.500,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:36:58.500,93.88,122,93.88,93.825,1,93.875,3,1216,1.14391e+08
T1809,14:36:59.0,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:36:59.500,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:37:00.0,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:00.500,93.88,122,93.88,93.83,1,93.875,3,1216,1.14391e+08
T1809,14:37:01.0,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:37:01.500,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:37:02.0,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:02.500,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:04.500,93.88,122,93.88,93.83,5,93.875,3,1216,1.14391e+08
T1809,14:37:05.0,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:37:05.500,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:06.0,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:07.500,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:37:08.0,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:22.0,93.88,122,93.88,93.85,1,93.875,3,1216,1.14391e+08
T1809,14:37:22.500,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:26.0,93.88,122,93.88,93.845,2,93.875,3,1216,1.14391e+08
T1809,14:37:37.0,93.88,122,93.88,93.83,1,93.875,3,1216,1.14391e+08
T1809,14:37:37.500,93.88,122,93.88,93.84,1,93.875,3,1216,1.14391e+08
T1809,14:37:39.500,93.88,122,93.88,93.835,2,93.875,5,1216,1.14391e+08
T1809,14:37:40.500,93.88,122,93.88,93.825,2,93.875,5,1216,1.14391e+08
T1809,14:37:41.0,93.88,122,93.88,93.83,3,93.875,5,1216,1.14391e+08
T1809,14:37:41.500,93.88,122,93.88,93.83,3,93.875,5,1216,1.14391e+08
T1809,14:37:43.500,93.88,122,93.88,93.83,3,93.875,3,1216,1.14391e+08
T1809,14:37:44.0,93.88,122,93.88,93.83,3,93.875,5,1216,1.14391e+08
T1809,14:37:44.500,93.88,122,93.88,93.83,3,93.875,5,1216,1.14391e+08
T1809,14:37:45.0,93.88,122,93.88,93.83,3,93.875,3,1216,1.14391e+08
T1809,14:37:45.500,93.88,122,93.88,93.83,3,93.875,5,1216,1.14391e+08
T1809,14:37:49.0,93.88,122,93.88,93.83,3,93.875,7,1216,1.14391e+08
T1809,14:37:54.0,93.88,122,93.88,93.78,1,93.875,7,1216,1.14391e+08
T1809,14:37:54.500,93.88,122,93.88,93.825,3,93.875,7,1216,1.14391e+08
T1809,14:37:55.0,93.88,122,93.88,93.825,4,93.875,7,1216,1.14391e+08
T1809,14:37:55.500,93.88,122,93.88,93.825,4,93.875,7,1216,1.14391e+08
T1809,14:37:56.0,93.88,122,93.88,93.83,2,93.875,7,1216,1.14391e+08
T1809,14:37:56.500,93.88,122,93.88,93.83,2,93.875,7,1216,1.14391e+08
T1809,14:37:58.0,93.88,122,93.88,93.785,1,93.865,2,1216,1.14391e+08
T1809,14:37:58.500,93.88,122,93.88,93.825,1,93.86,2,1216,1.14391e+08
T1809,14:37:59.0,93.88,122,93.88,93.825,4,93.86,3,1216,1.14391e+08
T1809,14:37:59.500,93.88,122,93.88,93.825,1,93.86,3,1216,1.14391e+08
T1809,14:38:01.0,93.88,122,93.88,93.785,1,93.86,5,1216,1.14391e+08
T1809,14:38:01.500,93.88,122,93.88,93.815,1,93.86,5,1216,1.14391e+08
T1809,14:38:03.0,93.88,122,93.88,93.815,1,93.86,5,1216,1.14391e+08
T1809,14:38:03.500,93.88,122,93.88,93.82,2,93.86,5,1216,1.14391e+08
T1809,14:38:04.0,93.88,122,93.88,93.82,2,93.86,5,1216,1.14391e+08
T1809,14:38:07.0,93.88,122,93.88,93.82,2,93.86,3,1216,1.14391e+08
T1809,14:38:10.0,93.88,122,93.88,93.81,1,93.855,2,1216,1.14391e+08
T1809,14:38:10.500,93.88,122,93.88,93.815,3,93.85,2,1216,1.14391e+08
T1809,14:38:11.0,93.88,122,93.88,93.815,3,93.85,3,1216,1.14391e+08
T1809,14:38:11.500,93.88,122,93.88,93.815,3,93.85,3,1216,1.14391e+08
T1809,14:38:14.500,93.88,122,93.88,93.815,3,93.85,3,1216,1.14391e+08
T1809,14:38:16.0,93.88,122,93.88,93.8,1,93.85,5,1216,1.14391e+08
T1809,14:38:16.500,93.88,122,93.88,93.81,1,93.85,5,1216,1.14391e+08
T1809,14:38:17.0,93.88,122,93.88,93.815,2,93.85,3,1216,1.14391e+08
T1809,14:38:17.500,93.88,122,93.88,93.815,2,93.85,3,1216,1.14391e+08
T1809,14:38:21.500,93.88,122,93.88,93.82,1,93.85,3,1216,1.14391e+08
T1809,14:38:58.500,93.88,122,93.88,93.825,3,93.87,1,1216,1.14391e+08
T1809,14:38:59.0,93.88,122,93.88,93.84,1,93.865,2,1216,1.14391e+08
T1809,14:38:59.500,93.88,122,93.88,93.84,1,93.865,3,1216,1.14391e+08
T1809,14:39:01.0,93.88,122,93.88,93.84,1,93.865,3,1216,1.14391e+08
T1809,14:39:02.500,93.88,122,93.88,93.84,1,93.865,3,1216,1.14391e+08
T1809,14:39:59.500,93.88,122,93.88,93.825,1,93.865,3,1216,1.14391e+08
T1809,14:40:00.0,93.88,122,93.88,93.83,3,93.865,3,1216,1.14391e+08
T1809,14:40:05.0,93.88,122,93.88,93.83,3,93.86,1,1216,1.14391e+08
T1809,14:40:05.500,93.88,122,93.88,93.83,3,93.855,2,1216,1.14391e+08
T1809,14:40:06.0,93.88,122,93.88,93.83,3,93.855,3,1216,1.14391e+08
T1809,14:40:30.0,93.88,122,93.88,93.785,1,93.855,3,1216,1.14391e+08
T1809,14:40:30.500,93.88,122,93.88,93.825,1,93.855,3,1216,1.14391e+08
T1809,14:40:51.0,93.88,122,93.88,93.81,5,93.855,3,1216,1.14391e+08
T1809,14:40:51.500,93.88,122,93.88,93.82,1,93.855,3,1216,1.14391e+08
T1809,14:40:57.0,93.88,122,93.88,93.82,1,93.855,3,1216,1.14391e+08
T1809,14:40:58.500,93.88,122,93.88,93.815,2,93.855,5,1216,1.14391e+08
T1809,14:40:59.0,93.88,122,93.88,93.815,2,93.855,3,1216,1.14391e+08
T1809,14:41:00.0,93.88,122,93.88,93.82,1,93.855,3,1216,1.14391e+08
T1809,14:41:00.500,93.88,122,93.88,93.815,2,93.855,5,1216,1.14391e+08
T1809,14:41:02.500,93.88,122,93.88,93.82,1,93.855,3,1216,1.14391e+08
T1809,14:41:07.0,93.88,122,93.88,93.815,2,93.855,5,1216,1.14391e+08
T1809,14:41:08.0,93.88,122,93.88,93.815,2,93.855,3,1216,1.14391e+08
T1809,14:41:09.0,93.88,122,93.88,93.82,1,93.855,3,1216,1.14391e+08
T1809,14:41:09.500,93.88,122,93.88,93.815,2,93.855,3,1216,1.14391e+08
T1809,14:41:11.500,93.88,122,93.88,93.815,2,93.855,5,1216,1.14391e+08
T1809,14:41:14.500,93.88,122,93.88,93.8,1,93.855,7,1216,1.14391e+08
T1809,14:41:15.0,93.88,122,93.88,93.81,1,93.855,7,1216,1.14391e+08
T1809,14:41:17.0,93.88,122,93.88,93.81,1,93.855,7,1216,1.14391e+08
T1809,14:41:17.500,93.88,122,93.88,93.805,2,93.845,2,1216,1.14391e+08
T1809,14:41:18.0,93.88,122,93.88,93.805,2,93.84,2,1216,1.14391e+08
T1809,14:41:18.500,93.88,122,93.88,93.805,2,93.84,3,1216,1.14391e+08
T1809,14:41:20.500,93.88,122,93.88,93.785,1,93.84,3,1216,1.14391e+08
T1809,14:41:21.0,93.88,122,93.88,93.795,1,93.835,2,1216,1.14391e+08
T1809,14:41:21.500,93.88,122,93.88,93.795,1,93.83,2,1216,1.14391e+08
T1809,14:41:22.0,93.88,122,93.88,93.79,2,93.83,5,1216,1.14391e+08
T1809,14:41:22.500,93.88,122,93.88,93.8,1,93.83,3,1216,1.14391e+08
T1809,14:41:23.500,93.88,122,93.88,93.8,1,93.83,4,1216,1.14391e+08
T1809,14:41:24.0,93.88,122,93.88,93.78,1,93.83,4,1216,1.14391e+08
T1809,14:41:24.500,93.88,122,93.88,93.795,1,93.83,4,1216,1.14391e+08
T1809,14:41:25.0,93.88,122,93.88,93.8,2,93.83,3,1216,1.14391e+08
T1809,14:41:25.500,93.88,122,93.88,93.785,1,93.83,3,1216,1.14391e+08
T1809,14:41:26.0,93.88,122,93.88,93.795,1,93.83,3,1216,1.14391e+08
T1809,14:41:26.500,93.88,122,93.88,93.795,2,93.83,3,1216,1.14391e+08
T1809,14:41:27.0,93.88,122,93.88,93.8,2,93.83,3,1216,1.14391e+08
T1809,14:41:27.500,93.88,122,93.88,93.8,2,93.83,3,1216,1.14391e+08
T1809,14:41:34.500,93.88,122,93.88,93.8,2,93.83,3,1216,1.14391e+08
T1809,14:41:35.0,93.88,122,93.88,93.805,1,93.83,3,1216,1.14391e+08
T1809,14:41:35.500,93.88,122,93.88,93.8,2,93.83,3,1216,1.14391e+08
T1809,14:41:38.0,93.88,122,93.88,93.785,1,93.83,3,1216,1.14391e+08
T1809,14:41:38.500,93.88,122,93.88,93.795,2,93.83,3,1216,1.14391e+08
T1809,14:41:39.0,93.88,122,93.88,93.795,2,93.83,3,1216,1.14391e+08
T1809,14:41:39.500,93.88,122,93.88,93.795,1,93.83,3,1216,1.14391e+08
T1809,14:41:47.0,93.88,122,93.88,93.795,1,93.83,3,1216,1.14391e+08
T1809,14:41:50.500,93.88,122,93.88,93.79,2,93.83,5,1216,1.14391e+08
